price,kilometers,vehicle_age_years,fuel_type,no_of_cylinders
72000,126533,6,Petrol,8
24500,96000,5,Petrol,4
45000,85361,10,Petrol,4
100000,85090,6,Petrol,6
56500,92500,8,Hybrid,4
37000,74000,8,Petrol,6
422900,41905,7,Petrol,12
28000,194994,11,Petrol,6
177000,21190,2,Petrol,6
115000,34928,3,Petrol,4
235000,167033,6,Petrol,8
114900,133016,9,Petrol,8
337900,36531,2,Petrol,8
451900,62793,5,Petrol,8
179999,103950,5,Petrol,6
113000,59000,3,Petrol,4
66900,222111,11,Petrol,8
63000,170911,6,Petrol,6
67000,206017,10,Petrol,8
56000,190155,9,Petrol,6
54900,150000,7,Petrol,4
325000,32926,4,Hybrid,6
47000,121756,9,Petrol,6
100000,138362,8,Petrol,8
275000,67792,3,Petrol,6
215000,41243,2,Petrol,8
155000,117016,6,Petrol,8
63000,140914,9,Petrol,6
170900,97827,4,Petrol,8
44900,164284,9,Petrol,4
150900,18211,3,Petrol,4
88000,166000,8,Petrol,8
80900,70204,4,Petrol,4
104000,21255,2,Petrol,4
87900,109749,6,Petrol,4
33000,212575,12,Petrol,4
140000,165189,9,Petrol,8
239900,153957,6,Petrol,8
145500,115252,7,Petrol,6
172500,44514,3,Petrol,4
169000,114565,10,Petrol,12
74900,85875,4,Petrol,4
143500,63597,4,Petrol,4
36000,178964,9,Petrol,3
71500,145971,8,Petrol,6
49900,239051,7,Petrol,6
41000,162909,8,Petrol,6
44900,150365,8,Petrol,4
95900,55000,6,Petrol,6
91650,18204,1,Petrol,4
73125,130366,6,Petrol,4
209900,98487,4,Petrol,8
145000,53483,4,Petrol,4
23000,127000,8,Petrol,4
32000,180000,13,Petrol,6
45500,149000,6,Petrol,4
60000,140000,17,Petrol,6
514990,77000,7,Petrol,12
139990,83000,11,Petrol,8
109990,25000,4,Petrol,6
389990,51000,7,Petrol,8
199990,97000,17,Petrol,6
79990,107000,8,Petrol,4
259990,37000,14,Petrol,10
289990,65000,17,Petrol,8
149990,73000,8,Petrol,6
159990,56000,4,Petrol,4
134990,42000,3,Petrol,4
199990,77000,6,Petrol,4
124990,11000,1,Petrol,4
184990,51000,2,Petrol,6
124990,81000,5,Petrol,4
89000,98000,4,Petrol,8
38000,87000,4,Petrol,4
59000,85000,11,Petrol,6
99000,112100,9,Petrol,6
59000,101800,11,Petrol,6
2675,0,1,Petrol,8
57000,90000,9,Petrol,4
74500,54000,6,Petrol,4
12900,103525,11,Petrol,4
17000,137000,14,Petrol,6
27000,215000,8,Petrol,4
549000,37000,1,Petrol,8
159000,89000,6,Petrol,4
32000,116000,12,Petrol,6
47000,96000,8,Petrol,6
109750,112000,5,Petrol,4
179000,3000,3,Petrol,4
139000,139000,8,Petrol,8
149000,53000,4,Petrol,4
159000,38000,7,Petrol,6
475000,2000,1,Petrol,8
385000,0,1,Petrol,6
369000,34000,3,Petrol,8
849000,0,1,Petrol,8
26000,280000,13,Petrol,6
67000,205000,8,Petrol,6
28000,155000,9,Petrol,4
39000,290000,11,Petrol,4
675000,70000,7,Petrol,12
105000,130000,4,Petrol,8
79000,51000,8,Petrol,6
72999,181000,11,Petrol,6
50000,160000,10,Petrol,8
9000,197900,15,Petrol,6
24000,189000,12,Petrol,4
65000,49000,14,Petrol,8
53500,51500,2,Petrol,4
111000,106000,5,Petrol,6
22500,149000,11,Petrol,6
66000,86500,7,Petrol,4
209500,17678,1,Petrol,4
39999,142000,9,Petrol,6
169750,104000,7,Petrol,8
76000,303000,10,Petrol,8
97000,245000,7,Petrol,8
78000,149250,7,Petrol,4
298000,53000,3,Petrol,6
71000,82000,9,Petrol,8
359999,11300,1,Petrol,6
480999,0,0,Petrol,8
274999,0,1,Petrol,6
379999,0,1,Petrol,6
239999,0,1,Petrol,6
33000,164000,12,Petrol,4
469000,93000,9,Petrol,12
53000,145000,10,Petrol,8
700000,10000,8,Petrol,12
289000,0,0,Petrol,6
55000,215000,12,Petrol,6
177000,205000,11,Petrol,8
399000,0,0,Petrol,4
89000,74000,4,Petrol,6
19500,92000,9,Petrol,4
49500,107000,7,Petrol,4
43000,34000,3,Petrol,4
179000,159000,8,Petrol,8
114999,78000,7,Petrol,6
42000,119000,10,Petrol,4
599990,43000,7,Petrol,12
169900,49889,2,Petrol,4
269900,8773,1,Petrol,4
269900,13202,1,Petrol,4
339900,12028,2,Electric,0
289900,2232,1,Petrol,4
489900,2500,0,Petrol,6
269900,958,1,Petrol,0
359900,4863,1,Electric,0
118000,82000,4,Hybrid,6
265000,35000,4,Petrol,6
407000,500,1,Petrol,6
74000,65453,5,Petrol,4
37000,210000,10,Petrol,6
37000,72200,5,Petrol,6
289000,58000,3,Petrol,6
889000,56472,38,Petrol,12
949999,121454,25,Petrol,6
949999,137488,25,Petrol,6
1899,3070,2,Petrol,12
1299,1154,16,Petrol,8
2099,6429,3,Petrol,8
1130,0,0,Petrol,8
2325,0,1,Petrol,12
699999,15599,45,Petrol,8
660000,53763,5,Petrol,8
1849,49755,58,Petrol,12
1590,99997,60,Petrol,8
599999,35300,58,Petrol,8
799999,43200,56,Petrol,8
1500,669,7,Petrol,8
849999,0,2,Petrol,6
730000,49187,4,Petrol,8
1320,4141,1,Petrol,8
2599,0,15,Petrol,8
2275,0,0,Petrol,8
1999,5183,3,Petrol,8
49000,85484,7,Petrol,6
75000,65484,5,Petrol,8
74000,65453,5,Petrol,4
37000,210000,10,Petrol,6
37000,72200,5,Petrol,6
289000,58000,3,Petrol,6
889000,56472,38,Petrol,12
949999,121454,25,Petrol,6
949999,137488,25,Petrol,6
1899,3070,2,Petrol,12
1299,1154,16,Petrol,8
2099,6429,3,Petrol,8
1130,0,0,Petrol,8
2325,0,1,Petrol,12
699999,15599,45,Petrol,8
660000,53763,5,Petrol,8
1849,49755,58,Petrol,12
1590,99997,60,Petrol,8
599999,35300,58,Petrol,8
799999,43200,56,Petrol,8
1500,669,7,Petrol,8
849999,0,2,Petrol,6
730000,49187,4,Petrol,8
1320,4141,1,Petrol,8
2599,0,15,Petrol,8
849000,0,1,Petrol,8
26000,280000,13,Petrol,6
67000,205000,8,Petrol,6
28000,155000,9,Petrol,4
39000,290000,11,Petrol,4
675000,70000,7,Petrol,12
105000,130000,4,Petrol,8
79000,51000,8,Petrol,6
72999,181000,11,Petrol,6
50000,160000,10,Petrol,8
9000,197900,15,Petrol,6
24000,189000,12,Petrol,4
65000,49000,14,Petrol,8
53500,51500,2,Petrol,4
111000,106000,5,Petrol,6
22500,149000,11,Petrol,6
66000,86500,7,Petrol,4
209500,17678,1,Petrol,4
39999,142000,9,Petrol,6
169750,104000,7,Petrol,8
76000,303000,10,Petrol,8
97000,245000,7,Petrol,8
78000,149250,7,Petrol,4
298000,53000,3,Petrol,6
71000,82000,9,Petrol,8
62000,95000,11,Petrol,6
60000,138000,13,Petrol,8
79000,130000,6,Petrol,4
42000,155000,9,Petrol,6
36000,105000,9,Petrol,4
55000,241000,14,Petrol,6
79000,81000,6,Petrol,4
59000,141000,9,Petrol,6
95000,111000,5,Petrol,4
99000,104000,6,Petrol,4
135000,79000,5,Petrol,4
87000,54000,5,Petrol,4
135000,41000,7,Petrol,6
53000,158000,6,Petrol,6
77000,105000,5,Petrol,4
52999,94495,8,Petrol,4
35500,145980,4,Petrol,4
35000,69000,7,Petrol,4
108000,114000,6,Petrol,4
125000,110850,8,Petrol,6
18500,152000,15,Petrol,8
54000,72000,4,Petrol,5
227000,57000,2,Petrol,4
330000,18000,2,Petrol,4
625000,80000,2,Petrol,8
71000,82000,9,Petrol,8
359999,11300,1,Petrol,6
480999,0,0,Petrol,8
274999,0,1,Petrol,6
379999,0,1,Petrol,6
239999,0,1,Petrol,6
33000,164000,12,Petrol,4
469000,93000,9,Petrol,12
53000,145000,10,Petrol,8
700000,10000,8,Petrol,12
289000,0,0,Petrol,6
55000,215000,12,Petrol,6
177000,205000,11,Petrol,8
399000,0,0,Petrol,4
89000,74000,4,Petrol,6
19500,92000,9,Petrol,4
49500,107000,7,Petrol,4
43000,34000,3,Petrol,4
179000,159000,8,Petrol,8
114999,78000,7,Petrol,6
42000,119000,10,Petrol,4
599990,43000,7,Petrol,12
169900,49889,2,Petrol,4
269900,8773,1,Petrol,4
269900,13202,1,Petrol,4
339900,12028,2,Electric,0
289900,2232,1,Petrol,4
489900,2500,0,Petrol,6
269900,958,1,Petrol,0
359900,4863,1,Electric,0
118000,82000,4,Hybrid,6
265000,35000,4,Petrol,6
407000,500,1,Petrol,6
335000,500,1,Electric,0
277500,500,0,Petrol,4
155000,2000,0,Petrol,4
170000,500,0,Petrol,4
445000,500,1,Electric,0
12500,434503,15,Petrol,6
79000,267000,10,Petrol,8
559000,158,4,Petrol,8
279000,82000,11,Petrol,8
120000,100500,3,Petrol,4
510000,86000,6,Petrol,8
139000,126000,6,Petrol,8
121000,85000,5,Petrol,4
55000,52000,4,Petrol,4
649900,3324,2,Petrol,8
429750,22000,2,Petrol,6
66500,129000,4,Petrol,6
213000,63000,4,Petrol,4
93000,90500,10,Petrol,8
1699,11000,3,Hybrid,8
179000,26000,2,Petrol,6
269000,0,0,Petrol,6
230000,13500,1,Petrol,6
2350,400,1,Petrol,12
1599,25000,3,Petrol,12
1990,3000,1,Petrol,12
790000,0,7,Petrol,8
1150,19000,7,Petrol,12
2490,300,1,Petrol,12
749000,63000,7,Petrol,12
1050,19000,7,Petrol,12
2590,500,1,Petrol,12
849000,34000,5,Petrol,12
1790,500,1,Petrol,12
51500,111000,5,Petrol,4
29300,0,1,Petrol,3
179000,144000,9,Petrol,8
229000,0,0,Petrol,4
70000,124367,4,Petrol,6
1790,6000,3,Petrol,12
149000,123000,8,Petrol,8
829000,100,1,Petrol,8
1120,27000,7,Petrol,12
173000,49000,2,Petrol,4
14900,203123,15,Petrol,6
825000,13000,5,Petrol,6
879000,100,1,Petrol,6
799000,15000,2,Petrol,6
499000,500,0,Petrol,8
799000,48000,5,Petrol,8
699000,8000,2,Petrol,8
1090,22000,2,Petrol,8
929000,17000,6,Petrol,10
965000,2000,4,Petrol,10
1990,900,2,Petrol,8
1250,600,2,Petrol,8
765000,4000,4,Petrol,12
2290,1000,1,Petrol,8
58000,134000,4,Petrol,4
1590,100,1,Petrol,8
415000,18000,2,Petrol,8
359000,17000,8,Petrol,8
679000,15000,5,Petrol,12
429000,36000,7,Petrol,12
165000,65405,10,Petrol,8
229000,41500,5,Petrol,6
499000,12000,2,Petrol,8
65000,105000,9,Petrol,6
75000,137734,9,Petrol,6
285000,2582,1,Petrol,6
225000,43,1,Petrol,6
168000,9597,2,Petrol,6
76900,88820,6,Petrol,4
42500,120000,10,Petrol,6
22500,110000,8,Petrol,4
76000,350000,10,Petrol,6
75000,166000,11,Petrol,8
10900,180000,16,Petrol,6
27000,143000,12,Petrol,4
55000,22000,2,Petrol,4
18000,150000,13,Petrol,4
85000,66000,3,Petrol,6
269000,46000,9,Petrol,12
24000,135260,13,Petrol,6
233000,33000,6,Petrol,8
48500,173000,8,Petrol,4
55000,87000,7,Petrol,6
949000,5700,0,Petrol,8
46500,78000,10,Petrol,4
69000,120000,8,Petrol,4
65000,121000,8,Petrol,4
95000,26500,6,Petrol,4
165000,94000,7,Petrol,8
175000,75000,8,Petrol,8
175000,21000,5,Petrol,4
115000,70000,9,Petrol,8
335000,45000,5,Petrol,6
210000,25000,5,Petrol,8
185000,48000,11,Petrol,8
235000,42000,9,Petrol,8
43500,95000,13,Petrol,6
232000,27000,6,Petrol,8
67500,71000,11,Petrol,8
72500,120000,10,Petrol,6
69500,86000,10,Petrol,6
225000,51000,7,Petrol,8
79000,80000,6,Petrol,4
50000,155000,10,Petrol,6
132000,106000,11,Petrol,6
28999,128705,12,Petrol,4
209000,16167,1,Petrol,4
158000,0,1,Petrol,6
59000,45000,3,Petrol,4
320000,20000,1,Petrol,6
123000,42000,3,Petrol,4
200000,58000,6,Petrol,4
215000,96000,5,Petrol,6
205000,25000,2,Electric,0
93000,136000,7,Petrol,8
48000,93500,9,Petrol,4
17500,206525,14,Petrol,6
23000,180000,17,Petrol,6
15500,134000,15,Petrol,6
213000,63000,4,Petrol,4
93000,90500,10,Petrol,8
1699,11000,3,Hybrid,8
179000,26000,2,Petrol,6
269000,0,0,Petrol,6
230000,13500,1,Petrol,6
2350,400,1,Petrol,12
1599,25000,3,Petrol,12
1990,3000,1,Petrol,12
790000,0,7,Petrol,8
1150,19000,7,Petrol,12
2490,300,1,Petrol,12
749000,63000,7,Petrol,12
1050,19000,7,Petrol,12
2590,500,1,Petrol,12
849000,34000,5,Petrol,12
1790,500,1,Petrol,12
51500,111000,5,Petrol,4
29300,0,1,Petrol,3
179000,144000,9,Petrol,8
229000,0,0,Petrol,4
70000,124367,4,Petrol,6
1790,6000,3,Petrol,12
149000,123000,8,Petrol,8
829000,100,1,Petrol,8
1120,27000,7,Petrol,12
173000,49000,2,Petrol,4
14900,203123,15,Petrol,6
825000,13000,5,Petrol,6
879000,100,1,Petrol,6
799000,15000,2,Petrol,6
499000,500,0,Petrol,8
799000,48000,5,Petrol,8
699000,8000,2,Petrol,8
1090,22000,2,Petrol,8
929000,17000,6,Petrol,10
965000,2000,4,Petrol,10
1990,900,2,Petrol,8
1250,600,2,Petrol,8
765000,4000,4,Petrol,12
2290,1000,1,Petrol,8
58000,134000,4,Petrol,4
1590,100,1,Petrol,8
415000,18000,2,Petrol,8
25000,122000,11,Petrol,6
830000,30000,2,Petrol,8
28000,174000,9,Petrol,6
209900,487,0,Petrol,4
108000,182000,9,Petrol,6
235000,17000,1,Petrol,4
595000,3000,1,Petrol,8
899000,0,1,Petrol,8
202000,36000,1,Petrol,4
115000,54000,3,Petrol,4
81000,98097,6,Petrol,6
469999,23,1,Petrol,6
429999,22,1,Petrol,6
48500,56682,14,Petrol,6
25000,228000,12,Petrol,4
39800,176323,8,Petrol,4
224999,24000,3,Petrol,8
109990,52000,6,Petrol,5
59990,75000,8,Petrol,4
319990,5000,2,Petrol,6
74990,102000,10,Petrol,8
299990,57000,6,Petrol,4
769990,25,2,Petrol,8
169990,57000,4,Petrol,4
159990,46000,5,Petrol,6
359000,17000,8,Petrol,8
679000,15000,5,Petrol,12
429000,36000,7,Petrol,12
165000,65405,10,Petrol,8
229000,41500,5,Petrol,6
499000,12000,2,Petrol,8
65000,105000,9,Petrol,6
75000,137734,9,Petrol,6
285000,2582,1,Petrol,6
225000,43,1,Petrol,6
168000,9597,2,Petrol,6
76900,88820,6,Petrol,4
42500,120000,10,Petrol,6
22500,110000,8,Petrol,4
76000,350000,10,Petrol,6
75000,166000,11,Petrol,8
10900,180000,16,Petrol,6
27000,143000,12,Petrol,4
55000,22000,2,Petrol,4
18000,150000,13,Petrol,4
85000,66000,3,Petrol,6
269000,46000,9,Petrol,12
24000,135260,13,Petrol,6
233000,33000,6,Petrol,8
48500,173000,8,Petrol,4
350000,120000,7,Petrol,12
69000,100305,6,Petrol,4
668000,24365,5,Petrol,12
1448,0,1,Petrol,8
1398,0,1,Petrol,8
1098,0,2,Petrol,8
55000,170000,9,Petrol,8
678000,0,1,Petrol,8
169000,53000,5,Petrol,8
36500,168000,10,Petrol,6
1848,1080,3,Petrol,8
136500,8000,1,Petrol,4
798000,0,1,Petrol,8
2598,0,2,Petrol,8
798000,33000,2,Petrol,8
148000,104000,7,Petrol,8
498000,29705,1,Petrol,6
328000,15000,4,Petrol,6
292000,18000,4,Petrol,8
89900,25000,2,Diesel,4
15000,285000,13,Petrol,4
1500,11000,2,Petrol,8
1430,18826,2,Petrol,12
249000,53900,10,Petrol,12
1250,35000,8,Petrol,12
345000,0,2,Electric,0
475000,493,1,Petrol,0
635000,71713,4,Petrol,8
700000,28000,13,Petrol,12
1899,1500,4,Petrol,6
3900,8229,6,Petrol,8
1250,3000,1,Petrol,6
1450,16000,3,Petrol,12
1555,1500,2,Petrol,10
1850,600,1,Petrol,8
295000,38470,5,Petrol,8
590000,0,1,Petrol,4
235000,65000,5,Petrol,6
129000,64000,6,Petrol,6
325000,0,3,Petrol,8
730000,0,0,Electric,0
699000,0,1,Electric,0
1050,39000,12,Petrol,8
149900,56000,5,Petrol,6
99999,105000,12,Petrol,6
65000,134000,7,Petrol,6
49000,179000,6,Petrol,4
58000,121000,6,Petrol,4
94000,102000,7,Petrol,6
26000,68000,8,Petrol,4
81000,106600,12,Petrol,8
149000,8,1,Petrol,6
95000,14,1,Petrol,4
95000,17,1,Petrol,4
45000,68000,4,Petrol,4
49900,61000,2,Petrol,4
56900,89000,5,Petrol,4
46000,45852,2,Petrol,4
46000,45852,2,Petrol,4
55000,83168,6,Petrol,4
92000,30122,1,Petrol,4
46000,50591,2,Petrol,4
46000,42318,2,Petrol,4
98000,62000,6,Petrol,4
95000,17,1,Petrol,4
529000,22893,1,Petrol,4
16000,250000,9,Petrol,4
59000,72602,2,Petrol,4
289000,18941,1,Petrol,8
310000,13755,1,Petrol,8
259000,13500,2,Petrol,8
190000,51419,1,Petrol,6
95000,77393,5,Petrol,6
135000,47,2,Petrol,6
129000,9912,1,Petrol,6
103000,13917,1,Petrol,4
89000,10012,1,Petrol,4
95000,14,1,Petrol,4
107000,105000,7,Petrol,6
169000,137000,4,Petrol,8
84000,120000,4,Petrol,6
239000,0,1,Petrol,4
189000,0,0,Petrol,4
189000,0,0,Petrol,4
845000,51000,7,Petrol,12
1325,3000,1,Petrol,10
575000,72000,5,Petrol,12
1495,4000,1,Petrol,12
995000,6000,1,Petrol,8
1250,10000,1,Petrol,12
1795,25000,4,Petrol,8
549000,28000,10,Petrol,12
399000,57000,3,Petrol,8
1595,11000,2,Petrol,12
18200,180000,14,Petrol,4
525000,26000,2,Petrol,6
345000,67000,4,Petrol,8
1345,23000,2,Petrol,8
995000,31000,2,Petrol,8
899000,3000,3,Petrol,8
849000,60,1,Petrol,8
21500,162000,8,Petrol,4
23500,179000,8,Petrol,4
25000,195000,13,Petrol,4
67000,9402,1,Petrol,4
17500,250000,16,Petrol,0
108000,107000,9,Petrol,6
33000,286858,9,Petrol,4
42500,206350,6,Petrol,4
515000,2000,1,Petrol,8
19500,120000,23,Petrol,8
140000,40200,58,Petrol,8
37500,74000,4,Petrol,4
79000,57000,10,Petrol,6
179000,49000,6,Petrol,6
180000,68000,11,Petrol,12
185000,55000,8,Petrol,8
145000,91000,9,Petrol,8
219000,8000,1,Petrol,4
155000,96000,10,Petrol,8
19500,257300,8,Petrol,4
210000,54000,8,Petrol,8
44000,98000,16,Petrol,8
389000,37000,3,Petrol,8
499000,4000,1,Petrol,6
619000,32000,3,Petrol,8
189000,25000,2,Petrol,4
289000,37000,4,Petrol,6
24000,89000,19,Petrol,6
24000,105000,19,Petrol,6
309000,32800,1,Petrol,6
80000,79000,13,Petrol,8
309000,2080,0,Petrol,5
229000,5220,1,Petrol,4
359000,19417,2,Petrol,8
125000,35000,9,Petrol,6
49000,77000,13,Petrol,6
30000,70000,17,Petrol,8
39000,87000,15,Petrol,8
200000,24000,3,Petrol,6
44000,53000,16,Petrol,8
200000,41000,7,Petrol,6
49000,104000,20,Petrol,8
179000,84000,7,Petrol,6
110000,131592,7,Petrol,8
24000,81000,17,Petrol,6
58000,96000,13,Petrol,8
225000,27000,6,Petrol,8
33500,75000,18,Petrol,8
280000,0,0,Petrol,4
820000,0,1,Petrol,8
165000,0,2,Petrol,8
290000,0,0,Hybrid,4
310000,0,1,Hybrid,6
380000,0,1,Hybrid,6
190000,0,1,Hybrid,4
165000,0,0,Petrol,6
101000,0,1,Petrol,4
168000,0,0,Petrol,6
230000,0,2,Petrol,6
195000,0,0,Petrol,6
290000,0,2,Diesel,6
205000,0,1,Petrol,6
520000,0,1,Petrol,6
65000,82000,8,Petrol,5
40500,171000,12,Petrol,8
27000,36000,7,Petrol,4
16000,273000,14,Petrol,6
69000,85700,12,Petrol,8
43500,113258,10,Petrol,6
36900,182104,11,Petrol,6
582000,35000,9,Petrol,10
75000,200000,36,Petrol,8
19999,148018,7,Petrol,6
109000,82000,4,Petrol,6
369000,12800,1,Petrol,6
425000,9200,2,Electric,0
113000,7272,1,Petrol,4
17500,160500,9,Petrol,4
55000,97000,6,Petrol,4
59900,34000,2,Petrol,4
29900,130000,9,Petrol,4
25000,180000,6,Petrol,4
18000,165000,13,Petrol,6
39000,130000,10,Petrol,6
370000,23000,1,Petrol,6
720000,0,2,Petrol,8
710000,20000,2,Petrol,8
145000,4126,1,Petrol,6
309000,29077,1,Petrol,6
139000,42617,2,Petrol,6
249000,78878,3,Petrol,6
185000,12139,2,Petrol,4
135000,31855,2,Petrol,8
66500,155016,10,Petrol,8
69000,76070,6,Petrol,4
28000,94980,7,Petrol,4
58000,105339,6,Petrol,4
37000,147252,10,Petrol,6
79000,69772,5,Petrol,4
89000,24318,0,Petrol,4
64000,43535,6,Petrol,4
92000,59201,5,Petrol,4
119000,16602,1,Petrol,4
59000,20151,2,Petrol,4
175000,68965,6,Petrol,8
76000,85589,8,Petrol,4
57900,179586,8,Petrol,6
47000,213716,9,Petrol,4
194900,50890,4,Petrol,6
21500,187834,8,Petrol,4
22500,179653,12,Petrol,6
94500,123262,10,Petrol,8
173000,92661,4,Petrol,4
19900,75424,4,Petrol,4
220000,95897,6,Petrol,6
93000,114178,8,Petrol,8
82000,87097,6,Petrol,6
225000,52141,3,Petrol,4
46500,112307,9,Petrol,4
57900,11646,1,Petrol,4
39000,131419,8,Petrol,4
125000,65409,4,Petrol,6
40900,228905,12,Petrol,6
73900,104655,6,Petrol,4
36000,126498,7,Petrol,6
80000,47945,2,Petrol,4
81900,190561,9,Petrol,6
66000,57197,2,Petrol,4
36000,113773,9,Petrol,4
23900,221946,12,Petrol,6
48000,152494,8,Petrol,4
95000,7481,2,Petrol,4
130000,32405,5,Petrol,4
99900,215978,10,Petrol,6
203000,59842,5,Petrol,6
88000,156553,6,Petrol,6
205000,15126,2,Petrol,4
278000,33977,8,Petrol,6
335900,88816,10,Petrol,6
85000,102992,3,Petrol,4
75000,103057,7,Petrol,6
50900,168078,9,Petrol,4
135000,73084,6,Petrol,4
220500,57399,4,Petrol,6
266000,62839,3,Petrol,6
105000,8003,0,Petrol,4
133000,82903,5,Petrol,4
36500,140928,10,Petrol,4
31000,178069,10,Petrol,6
155000,96000,10,Petrol,8
19500,257300,8,Petrol,4
210000,54000,8,Petrol,8
44000,98000,16,Petrol,8
389000,37000,3,Petrol,8
499000,4000,1,Petrol,6
619000,32000,3,Petrol,8
189000,25000,2,Petrol,4
289000,37000,4,Petrol,6
24000,89000,19,Petrol,6
24000,105000,19,Petrol,6
309000,32800,1,Petrol,6
80000,79000,13,Petrol,8
309000,2080,0,Petrol,5
229000,5220,1,Petrol,4
359000,19417,2,Petrol,8
125000,35000,9,Petrol,6
49000,77000,13,Petrol,6
30000,70000,17,Petrol,8
39000,87000,15,Petrol,8
200000,24000,3,Petrol,6
44000,53000,16,Petrol,8
200000,41000,7,Petrol,6
49000,104000,20,Petrol,8
179000,84000,7,Petrol,6
110000,131592,7,Petrol,8
24000,81000,17,Petrol,6
58000,96000,13,Petrol,8
225000,27000,6,Petrol,8
33500,75000,18,Petrol,8
280000,0,0,Petrol,4
820000,0,1,Petrol,8
165000,0,2,Petrol,8
290000,0,0,Hybrid,4
310000,0,1,Hybrid,6
380000,0,1,Hybrid,6
190000,0,1,Hybrid,4
165000,0,0,Petrol,6
101000,0,1,Petrol,4
168000,0,0,Petrol,6
230000,0,2,Petrol,6
195000,0,0,Petrol,6
290000,0,2,Diesel,6
205000,0,1,Petrol,6
520000,0,1,Petrol,6
65000,82000,8,Petrol,5
40500,171000,12,Petrol,8
27000,36000,7,Petrol,4
16000,273000,14,Petrol,6
69000,85700,12,Petrol,8
66500,155016,10,Petrol,8
69000,76070,6,Petrol,4
28000,94980,7,Petrol,4
58000,105339,6,Petrol,4
37000,147252,10,Petrol,6
79000,69772,5,Petrol,4
89000,24318,0,Petrol,4
64000,43535,6,Petrol,4
92000,59201,5,Petrol,4
119000,16602,1,Petrol,4
59000,20151,2,Petrol,4
175000,68965,6,Petrol,8
76000,85589,8,Petrol,4
57900,179586,8,Petrol,6
47000,213716,9,Petrol,4
194900,50890,4,Petrol,6
21500,187834,8,Petrol,4
22500,179653,12,Petrol,6
94500,123262,10,Petrol,8
173000,92661,4,Petrol,4
19900,75424,4,Petrol,4
220000,95897,6,Petrol,6
93000,114178,8,Petrol,8
82000,87097,6,Petrol,6
225000,52141,3,Petrol,4
199000,30000,3,Petrol,6
76000,139335,6,Petrol,4
15000,191000,9,Petrol,4
27000,105102,9,Petrol,4
335000,37000,4,Petrol,8
168000,42000,3,Electric,0
169000,84000,3,Petrol,6
27500,153000,9,Petrol,4
36000,59000,2,Petrol,4
36500,109000,10,Petrol,4
40000,186643,11,Petrol,8
75000,215000,10,Petrol,8
225000,66070,3,Petrol,8
35500,149000,6,Petrol,4
59900,48952,4,Hybrid,4
23000,256000,11,Petrol,4
14000,165000,10,Petrol,0
15000,288000,11,Petrol,4
132000,6000,2,Petrol,6
23000,400000,16,Petrol,8
169999,66000,10,Petrol,6
120000,59000,7,Petrol,4
198000,90000,5,Petrol,6
57000,16500,9,Petrol,6
159000,109000,4,Petrol,6
220500,57399,4,Petrol,6
266000,62839,3,Petrol,6
105000,8003,0,Petrol,4
133000,82903,5,Petrol,4
36500,140928,10,Petrol,4
31000,178069,10,Petrol,6
20000,196601,11,Petrol,6
82500,110421,6,Petrol,4
30000,153080,7,Petrol,4
101900,144573,8,Petrol,6
240000,54961,6,Petrol,6
123000,135288,4,Petrol,6
90000,115948,6,Petrol,6
102000,2604,1,Petrol,4
196000,117402,5,Petrol,6
42000,130687,8,Petrol,4
80000,119423,7,Petrol,6
41900,132441,9,Petrol,4
19000,164727,7,Petrol,4
41900,193564,9,Petrol,4
369000,29200,1,Petrol,6
105900,60923,6,Petrol,4
55000,122474,2,Petrol,4
135000,64511,9,Petrol,6
112000,198885,7,Petrol,6
460000,17000,1,Hybrid,6
35000,159000,13,Petrol,6
45000,110000,9,Petrol,4
11500,402000,16,Petrol,4
600000,26000,1,Petrol,6
310000,137000,5,Petrol,8
129000,167000,11,Petrol,8
15000,112125,4,Petrol,4
850000,3800,14,Petrol,8
89000,61000,3,Electric,0
33000,205587,9,Petrol,6
185000,600,1,Petrol,4
69000,101000,6,Petrol,4
69900,172592,9,Petrol,6
118500,45000,2,Petrol,4
45500,139700,6,Petrol,4
320000,5400,3,Petrol,6
69998,49751,2,Petrol,4
90000,88038,9,Petrol,8
40000,155000,11,Petrol,0
170000,6511,1,Petrol,4
16500,74000,7,Petrol,4
81000,26939,2,Petrol,4
68000,90401,4,Petrol,4
109500,95000,4,Petrol,4
460000,61044,3,Petrol,6
81900,179836,10,Petrol,8
390000,9645,1,Petrol,6
28000,152910,9,Petrol,4
22900,179357,9,Petrol,4
184900,69097,6,Electric,0
103000,60592,6,Petrol,4
71000,164369,7,Petrol,4
83900,149996,7,Petrol,6
154900,67866,4,Petrol,4
101900,161433,8,Petrol,6
115000,93982,4,Petrol,6
37900,155173,11,Petrol,6
49900,87725,10,Petrol,4
656900,3465,1,Petrol,6
23000,256245,10,Petrol,4
21000,238588,11,Petrol,4
187000,22069,3,Petrol,6
32400,147095,10,Petrol,6
65900,120340,9,Petrol,4
75000,53079,5,Petrol,3
885000,3500,0,Petrol,8
88000,31043,2,Petrol,4
48500,84500,4,Petrol,4
67500,149000,6,Petrol,6
84000,80000,9,Petrol,8
73000,157000,6,Petrol,4
26500,156500,7,Petrol,4
235000,23000,2,Petrol,6
26500,259000,13,Petrol,8
18999,200000,12,Petrol,4
199000,30000,3,Petrol,6
76000,139335,6,Petrol,4
15000,191000,9,Petrol,4
27000,105102,9,Petrol,4
335000,37000,4,Petrol,8
168000,42000,3,Electric,0
